route_id,onestop_id,route_short_name,route_long_name,route_type,route_color,agency_name,agency_onestop_id,feed_version_id,feed_onestop_id
ATMA_BS3,r-src2-bs3,BS3,LINEE VALLE DEL NEVOLA  BUCCI SENIGALLIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BS4,r-src2-bs4,BS4,LINEE  BUCCI JESI   SENIGALLIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BS5,r-src2-bs5,BS5,SENIGALLIA - FANO SNAM,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CDF,r-src1-cdf,CDF,Circolare Destra Festiva Bassa Valle del Foglia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CDL,r-src1-cdl,CDL,Circolare Destra prolungata ad Urbino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CDS,r-src1-cds,CDS,Circolare Destra Scolastica Bassa Valle del Foglia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CS,r-src1-cs,CS,Circolare Sinistra Bassa Valle del Foglia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CSF,r-src1-csf,CSF,Circolare Sinistra Festiva Bassa Valle del Foglia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS10,r-src2t-bus10,BUS10,SENIGALLIA CAP. - LUNGOMARE DI LEVANTE - MARZOCCHETTA - MONTIGNANO - CASTELLARO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS2,r-src2t-bus2,BUS2,SENIGALLIA F.S.- LUNGOMARE DI LEVANTE - HOTEL AMBASCIATORI,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS3,r-src2s-bus3,BUS3,SENIGALLIA F.S.-CYTYPER-CAMPUS-V.PINI-COOP-SS.16- CIARNIN (CHIESA),3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS4,r-src2t-bus4,BUS4,SENIGALLIA STAZIONE F.S. - LUNGOMARE LEV-H. AMBASCIAT- L.MARE MARZOCCHETTA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS5,r-src2u-bus5,BUS5,CESANO MARE - LUNGOMARE MAMELI - DARSENA - SENIGALLIA (STAZIONE F.S.),3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS6,r-src2s-bus6,BUS6,CESANELLA-V.MANTEGNA-V.MATTEI-V.MOLINELLO-OSPEDALE-PORTICI-STAZIONE F.S.,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS7,r-src2s-bus7,BUS7,SENIGALLIA - BORGO CORTELLONE - CIMITERO - BORGO CATENA - BORGO RIBECA - SENIGALLIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS8,r-src2s-bus8,BUS8,SENIGALLIA - CANNELLA - B. CATENA - B. RIBECA - SENIGALLIA F.S.,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS87,r-src2s-bus87,BUS87,SENIGALLIA F.S. - VIA ROSSINI -B.CATENA - CANNELLA - VALLONE - STR. MISA -SENIGALLIA F.S.,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUS9,r-src2s-bus9,BUS9,PARCHEGGIO CIARNIN - SENIGALLIA F.S. - MARE MAMELI - PORTO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUSS2,r-src2e-buss2,BUSS2,SENIGALLIA F.S.-B.RIBECA-CANNELLA-RONCITELLI-SCAPEZZANO- SENIGALLIA F.S,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BUSS3,r-src2k-buss3,BUSS3,SENIGALLIA CAPOLINEA - COOP- STR. CAVALLO-MANDRIOLA-B.MARZI-S.ANGELO-FILETTO (CHIESA),3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_C,r-src8-c,C,CHIARAVALLE - COLLEMARINO - ANCONA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_C.D.,r-src85g-cd,C.D.,LINEA CD  P.ZZA CAVOUR - BORGO RODI - PANORAMICA - P.ZZA CAVOUR,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_C.S.,r-src85g-cs,C.S.,LINEA CS  P.ZZA CAVOUR - PANORAMICA - BORGO RODI - P.ZZA CAVOUR,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_CR1,r-sr9r-cr1,CR1,OSTERIA-SERRA DE CONTI-MONTECAROTTO-P.S. MARCELLO-CASTELPLANIO-MOIE-JESI-ANCONA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CSS,r-src1-css,CSS,Circolare Sinistra Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F1,r-src1p-f1,F1,Falcineto-Bellocchi-Campanella-S.Orso-FranK-Gramsci (Pincio)-XII Sett.-Fano FS,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F1S,r-src32-f1s,F1S,1 Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F2,r-src1r-f2,F2,Fano-S.Orso-Einaudi-S.Orso-Fano,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F2S,r-src1r-f2s,F2S,Bellocchi - Fano Centro (Scolastica),3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F3,r-src1-f3,F3,S.Angelo-Fano-Carignano-S.M.Arzilla,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F4,r-src1-f4,F4,S.Angelo-Fano-Carignano-S.M.Arzilla,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F4R,r-src1r-f4r,F4R,Fano FS - S.Andrea in Villis,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F7,r-src32-f7,F7,Fano-Vallato-Bellocchi,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F8,r-src32-f8,F8,Rosciano-S.Lazzaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F8PF,r-src32-f8pf,F8PF,Rosciano - S.Lazzaro Sabato Pomeriggio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_F8S,r-src32-f8s,F8S,8 Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_FCIMF,r-src1r-fcimf,FCIMF,Cimitero di Ferretto,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_P11S,r-src1s-p11s,P11S,Borgo S.Maria (Peep) -Stazione FS Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_P13,r-src1t-p13,P13,Dei Canonici-Stazione FS,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12045,r-sr9uh-12045,12045,Da S. Benedetto d.T. a Pescara Porta Nuova,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12047,r-sr9-12047,12047,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12048,r-sr9-12048,12048,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12050,r-sr9-12050,12050,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1477,r-sr9uh-1,1,ITG-VIA DALLA CHIESA-SS16-VIA MANZONI-VIA CALATAFIMI-VIA ROMA-SAN BENEDETTO DEL TRONTO FS-VIA MORETTI-VIALE DE GASPERI-VIALE DELLO SPORT-SOPRAELEVATA-SS16-MARTINSICURO,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1494,r-sr9u5-1,1,SAN GIOVANNI DI COLONNELLA-SOPRAELEVATA-SS16-VIA MAMIANI,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1502,r-sr9uh-1,1,SAN BENEDETTO DEL TRONTO FS-VIA MORETTI-VIALE DE GASPERI-VIALE DELLO SPORT-SOPRAELEVATA-SS16-MARTINSICURO,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1588,r-sr9u-1,1,PONTE MENOCCHIA-CUPRAMARITTIMA-GROTTAMMARE-SS16-PIAZZA S.FILIPPO-VIA MANZONI-VIA CALATAFIMI-VIA PIZZI-SAN BENEDETTO DEL TRONTO FS-VIA ROMA-SS16-MARTINSICURO,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1925,r-sr9u7-1,1,VIA MAMIANI-SS16-VIA MARCHE-VIA BRUNI-ITG,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
START_1972,r-sr9u-1,1,HOTEL RIVAMARE-CUPRAMARITTIMA-GROTTAMMARE-ITG-SS16-VIA MANZONI-VIA CALATAFIMI-SAN BENEDETTO DEL TRONTO FS-VIA MORETTI-VIALE DE GASPERI-ITC-SS16-MARTINSICURO,3,,Start Spa,o-sr9-startspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12051B,r-sr9-12051b,12051B,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12053,r-src4-12053,12053,Da Rimini a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12054C,r-srd-12054c,12054C,Da Termoli a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12055B,r-sr9-12055b,12055B,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12056B,r-sr9-12056b,12056B,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12057,r-sr9-12057,12057,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12058,r-sr9-12058,12058,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12059,r-sr9-12059,12059,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12060B,r-sr9-12060b,12060B,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12061,r-sr9-12061,12061,Da Ancona a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12062B,r-sr9-12062b,12062B,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12064,r-sr9uh-12064,12064,Da Pescara Centrale a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS1545B,r-sr-1545b,1545B,Da Milano Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS1545C,r-sr-1545c,1545C,Da Milano Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21524B,r-sr9-21524b,21524B,Da Termoli a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21525,r-sr9-21525,21525,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21529,r-sr9uh-21529,21529,Da S. Benedetto d.T. a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21530B,r-sr9-21530b,21530B,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21532B,r-sr9-21532b,21532B,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21536,r-sr9-21536,21536,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21540B,r-sr9-21540b,21540B,Da Ascoli Piceno a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21542,r-sr9g-21542,21542,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21544,r-sr9-21544,21544,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21546,r-sr9g-21546,21546,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21551,r-sr9g-21551,21551,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21553B,r-sr9-21553b,21553B,Da Civitanova-M. Montegr. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21555,r-sr9g-21555,21555,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21557,r-sr9g-21557,21557,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21566,r-sr9-21566,21566,Da S. Benedetto d.T. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21567B,r-sr9-21567b,21567B,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21567C,r-sr9q-21567c,21567C,Da Macerata a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21568,r-sr9-21568,21568,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21570,r-sr9-21570,21570,Da Macerata a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21571,r-sr9w-21571,21571,Da Civitanova-M. Montegr. a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21572,r-sr9-21572,21572,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21573,r-sr9-21573,21573,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21574,r-sr9-21574,21574,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21575,r-sr9-21575,21575,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21576,r-sr9-21576,21576,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21577,r-sr9-21577,21577,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21578,r-sr9-21578,21578,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21579,r-sr9-21579,21579,Da Ancona a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21581,r-sr9q-21581,21581,Da Macerata a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21661,r-sr9r-21661,21661,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21662B,r-sr9r-21662b,21662B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21663,r-sr9r-21663,21663,Da Ancona a Foligno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21665B,r-sr9r-21665b,21665B,Da Ancona a Montecarotto-Castelb.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21666,r-sr9r-21666,21666,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21668,r-sr9r-21668,21668,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21669,r-sr9r-21669,21669,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21670,r-sr9r-21670,21670,Da Montecarotto-Castelb. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21671B,r-src8-21671b,21671B,Da Ancona a Jesi,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21672,r-sr9r-21672,21672,Da Foligno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21673B,r-sr9r-21673b,21673B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21674,r-sr9r-21674,21674,Da Foligno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21675,r-sr9r-21675,21675,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21676B,r-src8-21676b,21676B,Da Jesi a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21677B,r-sr9r-21677b,21677B,Da Ancona a Orte,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21678C,r-sr9r-21678c,21678C,Da Foligno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21678D,r-sr9r-21678d,21678D,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21679,r-sr9r-21679,21679,Da Ancona a Montecarotto-Castelb.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21681,r-sr9r-21681,21681,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21682,r-sr9r-21682,21682,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21683,r-sr9r-21683,21683,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21684,r-sr9r-21684,21684,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21685,r-sr9r-21685,21685,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21686,r-sr9r-21686,21686,Da Montecarotto-Castelb. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21687B,r-sr9r-21687b,21687B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21688,r-sr9r-21688,21688,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21689,r-sr9r-21689,21689,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21690,r-sr9r-21690,21690,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21691,r-sr9r-21691,21691,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21692,r-sr9r-21692,21692,Da Foligno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21693B,r-sr9r-21693b,21693B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21694B,r-sr9r-21694b,21694B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21695B,r-sr9r-21695b,21695B,Da Ancona a Montecarotto-Castelb.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21696B,r-sr9r-21696b,21696B,Da Montecarotto-Castelb. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21697B,r-sr9r-21697b,21697B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21698B,r-sr9r-21698b,21698B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
